,Date,Open,High,Low,Close,Adj Close,Volume,SMA60,Deviation,Increase Rate,Kyousi
3211,2014-02-06,14233.419921875,14308.0703125,14155.1201171875,14155.1201171875,14155.1201171875,192900000,15365.424007161459,0.9212319888204931,1,1
3212,2014-02-07,14387.1103515625,14471.9501953125,14356.58984375,14462.41015625,14462.41015625,186100000,15369.323502604168,0.940991980147955,1,1
3213,2014-02-10,14647.830078125,14725.919921875,14568.2998046875,14718.33984375,14718.33984375,149800000,15379.849169921876,0.9569885686872939,1,1
3214,2014-02-12,14821.73046875,14874.7900390625,14769.0400390625,14800.0595703125,14800.0595703125,165100000,15388.686165364583,0.9617493924610075,0,1
3215,2014-02-13,14785.83984375,14787.6201171875,14488.3203125,14534.740234375,14534.740234375,148400000,15387.787174479166,0.9445633780587402,0,0
3216,2014-02-14,14538.2001953125,14678.7099609375,14243.169921875,14313.0302734375,14313.0302734375,204200000,15383.551676432291,0.9304112973706301,1,0
3217,2014-02-17,14343.73046875,14427.9501953125,14214.599609375,14393.1103515625,14393.1103515625,149000000,15375.4966796875,0.936107018290809,1,1
3218,2014-02-18,14514.4697265625,14900.240234375,14469.490234375,14843.240234375,14843.240234375,206500000,15370.118684895833,0.9657205997349523,0,1
3219,2014-02-19,14729.48046875,14805.66015625,14679.1904296875,14766.5302734375,14766.5302734375,153900000,15363.489192708334,0.9611443135225977,0,0
3220,2014-02-20,14701.1396484375,14731.48046875,14428.73046875,14449.1796875,14449.1796875,172000000,15352.199527994791,0.9411797743477649,1,0
3221,2014-02-21,14618.6103515625,14888.8095703125,14618.6103515625,14865.669921875,14865.669921875,138700000,15348.692692057291,0.9685300383639678,1,1
3222,2014-02-24,14803.6396484375,14982.5302734375,14658.1396484375,14837.6796875,14837.6796875,159500000,15339.894026692707,0.9672608990440995,1,1
3223,2014-02-25,15002.509765625,15094.5400390625,14957.490234375,15051.599609375,15051.599609375,139500000,15334.392024739584,0.9815582896988454,0,1
3224,2014-02-26,14896.490234375,15084.5302734375,14896.490234375,14970.9697265625,14970.9697265625,126600000,15323.58935546875,0.9769884443698953,0,0
3225,2014-02-27,14939.8701171875,15015.009765625,14844.3701171875,14923.1103515625,14923.1103515625,160300000,15313.720524088541,0.9744927973635401,0,0
3226,2014-02-28,14929.5498046875,14943.650390625,14735.51953125,14841.0703125,14841.0703125,160500000,15303.577864583332,0.9697778156078324,0,0
3227,2014-03-03,14666.9296875,14684.7001953125,14443.099609375,14652.23046875,14652.23046875,146900000,15285.663037109374,0.9585603472468565,1,0
3228,2014-03-04,14553.9501953125,14750.08984375,14546.33984375,14721.48046875,14721.48046875,125600000,15269.989876302083,0.9640792553239783,1,1
3229,2014-03-05,14905.9501953125,14992.1904296875,14897.6298828125,14897.6298828125,14897.6298828125,134000000,15257.365869140625,0.9764221432838729,1,1
3230,2014-03-06,14933.759765625,15203.1201171875,14871.5595703125,15134.75,15134.75,150000000,15247.117366536459,0.992630255028857,1,1
3231,2014-03-07,15280.759765625,15312.599609375,15145.58984375,15274.0703125,15274.0703125,138500000,15244.886197916667,1.0019143543746047,0,1
3232,2014-03-10,15197.5302734375,15266.1201171875,15088.1103515625,15120.1396484375,15120.1396484375,121100000,15243.930354817709,0.9918793445326202,0,0
3233,2014-03-11,15179.4697265625,15256.0302734375,15124.3603515625,15224.1103515625,15224.1103515625,119100000,15242.667854817708,0.9987825291850506,0,0
3234,2014-03-12,15003.7998046875,15020.1396484375,14828.1796875,14830.3896484375,14830.3896484375,141300000,15229.004182942708,0.9738253053373196,0,0
3235,2014-03-13,14847.7197265625,14919.83984375,14790.48046875,14815.98046875,14815.98046875,116200000,15215.748697916666,0.9737266803557684,0,0
3236,2014-03-14,14526.2802734375,14539.599609375,14280.75,14327.66015625,14327.66015625,236100000,15195.958707682292,0.9428599032061514,0,0
3237,2014-03-17,14254.3203125,14359.16015625,14203.2099609375,14277.669921875,14277.669921875,138000000,15178.222867838542,0.9406680904737706,0,0
3238,2014-03-18,14491.41015625,14533.25,14399.7197265625,14411.26953125,14411.26953125,114000000,15161.6921875,0.9505053494709065,0,0
3239,2014-03-19,14495.73046875,14663.5400390625,14302.3701171875,14462.51953125,14462.51953125,153600000,15150.185677083333,0.9546100516197951,0,0
3240,2014-03-20,14548.759765625,14548.759765625,14207.830078125,14224.23046875,14224.23046875,158700000,15132.612353515626,0.939971905475092,1,0
3241,2014-03-24,14297.580078125,14514.2802734375,14287.2802734375,14475.2998046875,14475.2998046875,196200000,15114.070686848958,0.9577366749569813,1,1
3242,2014-03-25,14401.6904296875,14531.7900390625,14312.080078125,14423.1904296875,14423.1904296875,186000000,15090.136865234375,0.9558024926146674,1,1
3243,2014-03-26,14521.0,14569.900390625,14401.419921875,14477.16015625,14477.16015625,166600000,15066.915869140625,0.9608575691261052,1,1
3244,2014-03-27,14305.669921875,14659.849609375,14227.8095703125,14622.8896484375,14622.8896484375,179000000,15045.808528645834,0.9718912493533907,1,1
3245,2014-03-28,14576.25,14713.4501953125,14520.5703125,14696.0302734375,14696.0302734375,149300000,15023.909195963543,0.9781761911464338,1,1
3246,2014-03-31,14839.5400390625,14843.669921875,14718.009765625,14827.830078125,14827.830078125,141600000,15001.465690104167,0.9884254235175363,1,1
3247,2014-04-01,14870.509765625,14870.509765625,14751.2900390625,14791.990234375,14791.990234375,139200000,14978.349853515625,0.9875580674130879,1,1
3248,2014-04-02,14897.8798828125,15069.6103515625,14893.169921875,14946.3203125,14946.3203125,162400000,14955.933365885418,0.9993572414940451,1,1
3249,2014-04-03,15009.1796875,15164.3896484375,14976.3603515625,15071.8798828125,15071.8798828125,134400000,14941.983365885417,1.0086933918842163,0,1
3250,2014-04-04,15005.5400390625,15098.3798828125,15000.6904296875,15063.76953125,15063.76953125,97100000,14929.473356119792,1.008995372571207,0,0
3251,2014-04-07,14880.8203125,14895.580078125,14764.3701171875,14808.849609375,14808.849609375,112800000,14907.5966796875,0.9933760570241984,0,0
3252,2014-04-08,14715.7998046875,14740.099609375,14605.3095703125,14606.8798828125,14606.8798828125,130400000,14886.372509765624,0.9812249339609247,0,0
3253,2014-04-09,14436.0498046875,14502.01953125,14279.33984375,14299.6904296875,14299.6904296875,162500000,14859.499690755209,0.9623265067655008,0,0
3254,2014-04-10,14484.5400390625,14513.1396484375,14234.4501953125,14300.1201171875,14300.1201171875,128900000,14840.79501953125,0.9635683329880782,0,0
3255,2014-04-11,14027.7998046875,14065.9697265625,13885.1103515625,13960.0498046875,13960.0498046875,174700000,14809.983675130208,0.9426107489996787,0,0
3256,2014-04-14,13887.23046875,14008.2900390625,13885.2197265625,13910.16015625,13910.16015625,121000000,14779.366341145833,0.9411878584756399,1,0
3257,2014-04-15,14068.75,14096.8603515625,13969.169921875,13996.8095703125,13996.8095703125,120800000,14750.405501302082,0.9489101549836675,1,1
3258,2014-04-16,14126.8701171875,14420.2998046875,14125.58984375,14417.6796875,14417.6796875,143600000,14730.005501302083,0.97879662612655,1,1
3259,2014-04-17,14395.9501953125,14500.66015625,14351.849609375,14417.5302734375,14417.5302734375,127900000,14707.031673177084,0.9803154432401489,1,1
3260,2014-04-18,14489.3701171875,14536.669921875,14442.740234375,14516.26953125,14516.26953125,78200000,14685.286832682292,0.98849070478786,1,1
3261,2014-04-21,14549.4501953125,14649.5,14503.169921875,14512.3798828125,14512.3798828125,95300000,14665.561669921875,0.9895550003090886,1,1
3262,2014-04-22,14586.2900390625,14604.2998046875,14388.76953125,14388.76953125,14388.76953125,99300000,14648.848502604167,0.9822457736996917,1,1
3263,2014-04-23,14480.41015625,14546.26953125,14459.2900390625,14546.26953125,14546.26953125,103200000,14641.1908203125,0.9935168327339323,0,1
3264,2014-04-24,14563.25,14563.25,14367.1298828125,14404.990234375,14404.990234375,106300000,14631.604654947916,0.9845119912738838,0,0
3265,2014-04-25,14369.7197265625,14554.3203125,14327.599609375,14429.259765625,14429.259765625,115000000,14615.693815104167,0.9872442559458585,0,0
3266,2014-04-28,14289.8203125,14324.0302734375,14224.4697265625,14288.23046875,14288.23046875,97400000,14603.713330078124,0.9783970792772035,0,0
3267,2014-04-30,14393.509765625,14421.2197265625,14275.6904296875,14304.1103515625,14304.1103515625,125100000,14593.539664713542,0.9801672986951296,0,0
3268,2014-05-01,14341.08984375,14493.0302734375,14341.08984375,14485.1298828125,14485.1298828125,129200000,14591.306331380209,0.9927233075533912,0,0
3269,2014-05-02,14454.4404296875,14473.75,14405.76953125,14457.509765625,14457.509765625,108600000,14598.79033203125,0.9903224470525982,0,0
3270,2014-05-07,14296.25,14299.1298828125,14033.4501953125,14033.4501953125,14033.4501953125,143200000,14596.34150390625,0.9614361373743476,1,0
3271,2014-05-08,14136.41015625,14254.4404296875,14108.16015625,14163.7802734375,14163.7802734375,123000000,14596.48583984375,0.9703554971275962,1,1
3272,2014-05-09,14101.98046875,14266.2900390625,14091.2001953125,14199.58984375,14199.58984375,125300000,14592.105501302083,0.9731008210215408,1,1
3273,2014-05-12,14173.490234375,14234.490234375,14130.2998046875,14149.51953125,14149.51953125,109200000,14582.625162760416,0.970299885879503,1,1
3274,2014-05-13,14367.9404296875,14464.009765625,14359.740234375,14425.4404296875,14425.4404296875,129900000,14576.381510416666,0.9896448181860978,0,1
3275,2014-05-14,14385.599609375,14419.650390625,14349.8701171875,14405.759765625,14405.759765625,112700000,14574.2318359375,0.9884404150963841,0,0
3276,2014-05-15,14280.509765625,14306.3603515625,14190.26953125,14298.2099609375,14298.2099609375,132600000,14573.984830729167,0.981077593191246,0,0
3277,2014-05-16,14087.759765625,14108.4404296875,14016.490234375,14096.58984375,14096.58984375,131300000,14569.042822265625,0.9675714469180101,0,0
3278,2014-05-19,14130.08984375,14150.5,13991.7998046875,14006.4404296875,14006.4404296875,114000000,14555.096158854167,0.9623049052250399,1,0
3279,2014-05-20,14088.4501953125,14144.0400390625,14038.0595703125,14075.25,14075.25,123100000,14543.574820963542,0.9677985071257388,1,1
3280,2014-05-21,13969.7099609375,14054.240234375,13964.4296875,14042.169921875,14042.169921875,121700000,14536.791324869791,0.9659745130860766,1,1
3281,2014-05-22,14188.2802734375,14369.01953125,14147.5498046875,14337.7900390625,14337.7900390625,160300000,14527.993326822916,0.9869078073288177,1,1
3282,2014-05-23,14411.099609375,14528.0400390625,14404.7998046875,14462.169921875,14462.169921875,142400000,14521.734830729167,0.995898223624899,1,1
3283,2014-05-26,14592.599609375,14602.51953125,14531.3203125,14602.51953125,14602.51953125,106900000,14514.250162760416,1.0060815658748985,1,1
3284,2014-05-27,14589.7900390625,14744.16015625,14588.6796875,14636.51953125,14636.51953125,129400000,14508.675992838542,1.0088115234274004,1,1
3285,2014-05-28,14646.9296875,14717.2900390625,14608.5400390625,14670.9501953125,14670.9501953125,120100000,14504.473323567709,1.0114776226637812,1,1
3286,2014-05-29,14585.6396484375,14714.9501953125,14574.01953125,14681.7197265625,14681.7197265625,122000000,14501.81748046875,1.0124054965066307,1,1
3287,2014-05-30,14707.66015625,14741.099609375,14591.6201171875,14632.3798828125,14632.3798828125,175300000,14501.486637369791,1.0090261949492407,1,1
3288,2014-06-02,14777.509765625,14963.91015625,14777.509765625,14935.919921875,14935.919921875,130600000,14505.060628255209,1.0297040670606021,1,1
3289,2014-06-03,15089.0400390625,15091.490234375,15026.009765625,15034.25,15034.25,145900000,14507.337630208332,1.0363204044203458,1,1
3290,2014-06-04,15067.41015625,15071.7802734375,14985.2099609375,15067.9599609375,15067.9599609375,132000000,14506.224462890625,1.0387237561009681,1,1
3291,2014-06-05,15112.58984375,15141.1396484375,15016.8095703125,15079.3701171875,15079.3701171875,127900000,14502.979459635417,1.03974291345832,1,1
3292,2014-06-06,15138.75,15144.33984375,15042.58984375,15077.240234375,15077.240234375,134800000,14502.264469401041,1.0396473093003595,1,1
3293,2014-06-09,15204.3095703125,15206.5703125,15116.0302734375,15124.0,15124.0,107300000,14500.595963541668,1.042991614829193,1,1
3294,2014-06-10,15130.740234375,15184.76953125,14966.7998046875,14994.7998046875,14994.7998046875,121300000,14503.3361328125,1.033886249851378,1,1
3295,2014-06-11,15000.1298828125,15075.7197265625,14998.6298828125,15069.48046875,15069.48046875,99500000,14507.5611328125,1.038732860112964,1,1
3296,2014-06-12,14942.150390625,14992.9599609375,14862.080078125,14973.5302734375,14973.5302734375,132400000,14518.325634765624,1.0313537972713493,1,1
3297,2014-06-13,14830.990234375,15121.6396484375,14830.990234375,15097.83984375,15097.83984375,172200000,14531.995133463543,1.0389378543750996,1,1
3298,2014-06-16,15049.6103515625,15056.75,14867.150390625,14933.2900390625,14933.2900390625,116000000,14540.695475260416,1.0269997101906194,1,1
3299,2014-06-17,14962.990234375,15026.9599609375,14948.5400390625,14975.9697265625,14975.9697265625,107400000,14549.252978515626,1.0293291173558528,1,1
3300,2014-06-18,15009.8896484375,15139.990234375,14995.4501953125,15115.7998046875,15115.7998046875,118600000,14564.112467447916,1.0378799146513495,1,1
3301,2014-06-19,15140.349609375,15375.3798828125,15138.2802734375,15361.16015625,15361.16015625,189900000,14578.876806640625,1.053658684409285,1,1
3302,2014-06-20,15359.599609375,15422.0595703125,15305.4296875,15349.419921875,15349.419921875,190000000,14594.31396484375,1.0517397363692618,1,1
3303,2014-06-23,15419.4697265625,15442.669921875,15335.8798828125,15369.2802734375,15369.2802734375,120000000,14609.182633463543,1.0520287588323314,1,1
3304,2014-06-24,15300.5,15424.5703125,15252.26953125,15376.240234375,15376.240234375,122700000,14621.7384765625,1.051601371411608,1,1
3305,2014-06-25,15297.240234375,15347.8798828125,15265.7099609375,15266.6103515625,15266.6103515625,108400000,14631.24814453125,1.0434250175210602,1,1
3306,2014-06-26,15320.1298828125,15345.1201171875,15278.2197265625,15308.490234375,15308.490234375,105400000,14639.259147135417,1.045714819343883,1,1
3307,2014-06-27,15290.75,15293.8203125,15027.3095703125,15095.0,15095.0,131000000,14644.309309895832,1.0307758242855205,1,1
3308,2014-06-30,15159.4501953125,15177.8701171875,15052.33984375,15162.099609375,15162.099609375,102000000,14647.905631510417,1.0351035834610003,1,1
3309,2014-07-01,15179.6396484375,15389.080078125,15145.8701171875,15326.2001953125,15326.2001953125,137500000,14652.144303385418,1.0460039075489682,1,1
3310,2014-07-02,15406.23046875,15444.6298828125,15354.91015625,15369.9697265625,15369.9697265625,116800000,14657.247639973959,1.0486259155944648,1,1
3311,2014-07-03,15435.33984375,15435.33984375,15324.3203125,15348.2900390625,15348.2900390625,114200000,14666.238313802083,1.0465048849382566,1,1
3312,2014-07-04,15490.3701171875,15490.3701171875,15420.0703125,15437.1298828125,15437.1298828125,108800000,14680.075813802083,1.0515701743378356,1,1
3313,2014-07-07,15433.490234375,15477.76953125,15379.4404296875,15379.4404296875,15379.4404296875,84000000,14698.071647135417,1.0463576990852999,1,1
3314,2014-07-08,15304.26953125,15389.8896484375,15225.1103515625,15314.41015625,15314.41015625,117700000,14714.976481119791,1.040736298552656,1,1
3315,2014-07-09,15194.3203125,15302.650390625,15185.3203125,15302.650390625,15302.650390625,118300000,14737.353157552083,1.0383581248972944,1,1
3316,2014-07-10,15318.2998046875,15326.7802734375,15215.4296875,15216.4697265625,15216.4697265625,112900000,14759.124983723957,1.0309872531971165,1,1
3317,2014-07-11,15102.58984375,15204.009765625,15101.490234375,15164.0400390625,15164.0400390625,123600000,14778.578824869792,1.0260824277327698,1,1
3318,2014-07-14,15199.1796875,15324.9501953125,15179.490234375,15296.8203125,15296.8203125,96300000,14793.231168619792,1.0340418626694923,1,1
3319,2014-07-15,15354.4296875,15441.5400390625,15346.08984375,15395.16015625,15395.16015625,101000000,14809.525,1.039544492902372,1,1
3320,2014-07-16,15369.66015625,15423.9599609375,15355.0,15379.2998046875,15379.2998046875,98200000,14823.908837890625,1.0374658919499875,1,1
3321,2014-07-17,15422.8701171875,15465.740234375,15347.849609375,15370.259765625,15370.259765625,102500000,14838.2068359375,1.0358569560035307,1,1
3322,2014-07-18,15174.080078125,15220.5,15110.4501953125,15215.7099609375,15215.7099609375,92200000,14851.989176432291,1.024489701694799,1,1
3323,2014-07-22,15296.419921875,15392.01953125,15287.9296875,15343.2802734375,15343.2802734375,115400000,14865.272688802082,1.0321559916620633,1,1
3324,2014-07-23,15367.16015625,15376.2001953125,15317.3701171875,15328.5595703125,15328.5595703125,100100000,14880.665511067707,1.0300990610206018,1,1
3325,2014-07-24,15350.2802734375,15383.1103515625,15232.1396484375,15284.419921875,15284.419921875,122000000,14894.918180338542,1.026149975234547,1,1
3326,2014-07-25,15342.4599609375,15457.8701171875,15341.6904296875,15457.8701171875,15457.8701171875,119900000,14914.412174479166,1.0364384419815267,1,1
3327,2014-07-28,15426.98046875,15556.6201171875,15426.98046875,15529.400390625,15529.400390625,115600000,14934.833675130209,1.039810735655187,1,1
3328,2014-07-29,15564.7900390625,15632.7001953125,15556.01953125,15618.0703125,15618.0703125,98800000,14953.716015625,1.0444273715095849,1,1
3329,2014-07-30,15616.8896484375,15666.6201171875,15594.8896484375,15646.23046875,15646.23046875,117500000,14973.52802734375,1.0449261149528557,0,1
3330,2014-07-31,15732.7802734375,15759.66015625,15618.849609375,15620.76953125,15620.76953125,154100000,14999.983349609374,1.0413857913820146,0,0
3331,2014-08-01,15511.5400390625,15602.1298828125,15501.150390625,15523.1103515625,15523.1103515625,143300000,15022.638850911459,1.0333144865970518,0,0
3332,2014-08-04,15474.650390625,15535.6201171875,15440.2099609375,15474.5,15474.5,123600000,15043.887353515625,1.0286237616890785,0,0
3333,2014-08-05,15506.8701171875,15507.3203125,15313.83984375,15320.3095703125,15320.3095703125,131500000,15063.400520833333,1.0170551828004475,0,0
3334,2014-08-06,15260.0,15271.1396484375,15121.4296875,15159.7900390625,15159.7900390625,135500000,15075.639680989583,1.005581876447938,0,0
3335,2014-08-07,15138.7197265625,15243.0595703125,15061.990234375,15232.3701171875,15232.3701171875,143100000,15089.416520182293,1.0094737657227504,0,0
3336,2014-08-08,15063.73046875,15074.3203125,14753.83984375,14778.3701171875,14778.3701171875,177200000,15097.419189453125,0.9788673104812173,1,0
3337,2014-08-11,15022.6396484375,15161.5400390625,14973.7099609375,15130.51953125,15130.51953125,114600000,15114.651350911457,1.0010498542090145,1,1
3338,2014-08-12,15164.73046875,15235.98046875,15125.9296875,15161.3095703125,15161.3095703125,89300000,15133.899169921875,1.0018111922170794,1,1
3339,2014-08-13,15111.759765625,15235.900390625,15108.5302734375,15213.6298828125,15213.6298828125,96300000,15152.87216796875,1.0040096500630544,1,1
3340,2014-08-14,15284.3798828125,15338.849609375,15272.900390625,15314.5703125,15314.5703125,92700000,15174.078841145832,1.0092586490965905,1,1
3341,2014-08-15,15317.150390625,15328.33984375,15276.990234375,15318.33984375,15318.33984375,88700000,15190.421337890624,1.0084209978784655,1,1
3342,2014-08-18,15318.5,15365.349609375,15303.3896484375,15322.599609375,15322.599609375,77300000,15204.761832682292,1.007750057382643,1,1
3343,2014-08-19,15451.9404296875,15476.0498046875,15429.1103515625,15449.7900390625,15449.7900390625,94200000,15218.8830078125,1.0151724033315366,1,1
3344,2014-08-20,15485.9296875,15492.8798828125,15433.7197265625,15454.4501953125,15454.4501953125,92700000,15232.515185546876,1.0145698203522031,1,1
3345,2014-08-21,15530.98046875,15601.990234375,15525.7802734375,15586.2001953125,15586.2001953125,117700000,15247.769352213541,1.022195433002784,1,1
3346,2014-08-22,15618.0498046875,15628.7802734375,15524.4296875,15539.1904296875,15539.1904296875,102300000,15262.060530598957,1.0181580919911124,1,1
3347,2014-08-25,15609.4296875,15628.6103515625,15553.509765625,15613.25,15613.25,81900000,15278.408365885416,1.0219160023803422,1,1
3348,2014-08-26,15609.6396484375,15613.33984375,15519.419921875,15521.2197265625,15521.2197265625,86400000,15288.163362630208,1.0152442355830633,1,1
3349,2014-08-27,15556.5595703125,15588.2197265625,15465.990234375,15534.8203125,15534.8203125,102200000,15296.506201171875,1.015579643363912,1,1
3350,2014-08-28,15482.26953125,15487.990234375,15423.900390625,15459.8603515625,15459.8603515625,99300000,15303.037874348958,1.010247800371481,1,1
3351,2014-08-29,15423.8798828125,15447.8095703125,15356.0,15424.58984375,15424.58984375,111000000,15308.791536458333,1.0075641703668046,1,1
3352,2014-09-01,15454.58984375,15478.76953125,15440.990234375,15476.599609375,15476.599609375,74800000,15315.447526041668,1.0105221922545402,1,1
3353,2014-09-02,15526.9404296875,15737.3603515625,15516.5,15668.599609375,15668.599609375,122600000,15324.524186197918,1.0224526007461279,1,1
3354,2014-09-03,15797.7900390625,15829.3798828125,15723.5400390625,15728.349609375,15728.349609375,137800000,15336.750016276043,1.0255334143598465,1,1
3355,2014-09-04,15701.6103515625,15732.759765625,15663.58984375,15676.1796875,15676.1796875,110900000,15346.861669921875,1.021458329700303,1,1
3356,2014-09-05,15792.6396484375,15792.6396484375,15641.3701171875,15668.6796875,15668.6796875,109600000,15358.447493489582,1.0201994501164213,1,1
3357,2014-09-08,15718.1298828125,15730.330078125,15656.400390625,15705.1103515625,15705.1103515625,95600000,15368.568668619791,1.0218980498574257,1,1
3358,2014-09-09,15795.8203125,15795.8203125,15736.1298828125,15749.150390625,15749.150390625,106100000,15382.166341145834,1.023857761081254,1,1
3359,2014-09-10,15688.5498046875,15795.599609375,15664.7900390625,15788.7802734375,15788.7802734375,109700000,15395.71318359375,1.0255309439164284,1,1
3360,2014-09-11,15880.91015625,15925.509765625,15854.2998046875,15909.2001953125,15909.2001953125,130300000,15408.9365234375,1.0324658143093834,1,1
3361,2014-09-12,15885.0400390625,15984.900390625,15885.0400390625,15948.2900390625,15948.2900390625,183400000,15418.722021484375,1.0343457789069825,1,1
3362,2014-09-16,15896.0595703125,15938.3095703125,15871.1201171875,15911.5302734375,15911.5302734375,121300000,15428.09052734375,1.0313350343152923,1,1
3363,2014-09-17,15948.150390625,15969.41015625,15888.669921875,15888.669921875,15888.669921875,114700000,15436.747021484374,1.0292757858739054,1,1
3364,2014-09-18,16036.4697265625,16106.1103515625,16003.4599609375,16067.5703125,16067.5703125,143100000,15448.269189453125,1.0400887060842832,1,1
3365,2014-09-19,16177.9404296875,16364.080078125,16170.8603515625,16321.169921875,16321.169921875,171300000,15465.845182291667,1.0553041058863486,1,1
3366,2014-09-22,16281.3603515625,16299.1298828125,16170.1103515625,16205.900390625,16205.900390625,129100000,15480.802018229168,1.046838553425204,1,1
3367,2014-09-24,16105.5595703125,16203.9404296875,16094.58984375,16167.4501953125,16167.4501953125,133300000,15498.676188151041,1.0431503954946002,1,1
3368,2014-09-25,16327.1904296875,16374.1396484375,16303.91015625,16374.1396484375,16374.1396484375,148700000,15518.87685546875,1.0551111269800018,0,1
3369,2014-09-26,16087.9501953125,16251.669921875,16087.9501953125,16229.8603515625,16229.8603515625,127400000,15533.937858072917,1.0448001337360775,0,0
3370,2014-09-29,16339.0302734375,16344.3203125,16262.0,16310.6396484375,16310.6396484375,107900000,15549.615690104167,1.0489416570480035,0,0
3371,2014-09-30,16252.7197265625,16252.7197265625,16058.7197265625,16173.51953125,16173.51953125,152500000,15563.369514973958,1.0392042363120018,0,0
3372,2014-10-01,16173.3896484375,16225.9599609375,16081.009765625,16082.25,16082.25,137100000,15574.121516927084,1.0326264619497572,0,0
3373,2014-10-02,15895.2001953125,15922.509765625,15646.400390625,15661.990234375,15661.990234375,175400000,15578.830680338542,1.0053379843290429,0,0
3374,2014-10-03,15616.48046875,15708.650390625,15559.0703125,15708.650390625,15708.650390625,139700000,15585.401350911457,1.0079079798420676,0,0
3375,2014-10-06,15882.2802734375,15970.650390625,15808.2197265625,15890.9501953125,15890.9501953125,127600000,15595.20634765625,1.0189637662409448,0,0
3376,2014-10-07,15841.169921875,15913.51953125,15755.5703125,15783.830078125,15783.830078125,134800000,15604.662353515625,1.011481679036074,0,0
3377,2014-10-08,15574.599609375,15643.6298828125,15520.8095703125,15595.98046875,15595.98046875,150200000,15611.861360677083,0.9989827675534524,0,0
3378,2014-10-09,15681.5302734375,15732.3203125,15461.08984375,15478.9296875,15478.9296875,141000000,15614.896516927083,0.9912924924427331,0,0
3379,2014-10-10,15292.8798828125,15345.7802734375,15221.830078125,15300.5498046875,15300.5498046875,186100000,15613.319677734375,0.979967753206712,0,0
3380,2014-10-14,15036.8701171875,15089.900390625,14919.7099609375,14936.509765625,14936.509765625,186200000,15605.93984375,0.9571041484955423,0,0
3381,2014-10-15,15009.75,15084.6103515625,14916.650390625,15073.51953125,15073.51953125,152600000,15600.994173177083,0.9661896776531091,0,0
3382,2014-10-16,14805.16015625,14807.080078125,14672.5498046875,14738.3798828125,14738.3798828125,198900000,15593.038671875,0.9451897217054916,0,0
3383,2014-10-17,14796.3203125,14830.669921875,14529.0302734375,14532.509765625,14532.509765625,178600000,15579.525830078124,0.9327953831283019,1,0
3384,2014-10-20,14822.83984375,15111.23046875,14819.6904296875,15111.23046875,15111.23046875,162000000,15575.903678385417,0.9701671749369996,0,1
3385,2014-10-21,15115.2900390625,15115.2900390625,14761.83984375,14804.2802734375,14804.2802734375,143000000,15567.901350911457,0.9509490033202678,1,0
3386,2014-10-22,15038.1904296875,15195.7802734375,15001.4296875,15195.76953125,15195.76953125,137400000,15563.5330078125,0.976370180448238,1,1
3387,2014-10-23,15093.7802734375,15232.509765625,15059.6396484375,15138.9599609375,15138.9599609375,119600000,15557.025667317708,0.9731268871492266,1,1
3388,2014-10-24,15354.349609375,15377.0498046875,15232.0,15291.6396484375,15291.6396484375,121800000,15551.58515625,0.9832849510065519,1,1
3389,2014-10-27,15404.2802734375,15424.0498046875,15333.7099609375,15388.7197265625,15388.7197265625,121000000,15547.293310546875,0.989800566515536,1,1
3390,2014-10-28,15363.2802734375,15374.4599609375,15263.3603515625,15329.91015625,15329.91015625,122300000,15542.445654296875,0.9863254790929176,1,1
3391,2014-10-29,15442.3896484375,15595.2900390625,15394.7900390625,15553.91015625,15553.91015625,148800000,15542.958984375,1.0007045744562544,1,1
3392,2014-10-30,15596.5,15701.0400390625,15584.830078125,15658.2001953125,15658.2001953125,184100000,15546.020654296875,1.007215965005464,1,1
3393,2014-10-31,15817.1396484375,16533.91015625,15817.1396484375,16413.759765625,16413.759765625,268500000,15564.24482421875,1.0545811859811125,1,1
3394,2014-11-04,16732.849609375,17127.66015625,16720.990234375,16862.470703125,16862.470703125,335600000,15592.622835286458,1.0814390164664822,1,1
3395,2014-11-05,16785.439453125,16995.01953125,16778.279296875,16937.3203125,16937.3203125,232200000,15621.038671875,1.084263387875411,1,1
3396,2014-11-06,16993.4609375,17045.939453125,16725.44921875,16792.48046875,16792.48046875,199000000,15654.607177734375,1.072686160572207,1,1
3397,2014-11-07,16934.0390625,16938.19921875,16824.080078125,16880.380859375,16880.380859375,153300000,15683.771533203126,1.07629601869924,1,1
3398,2014-11-10,16758.26953125,16818.05078125,16713.369140625,16780.529296875,16780.529296875,125600000,15710.758528645832,1.0680916052702756,1,1
3399,2014-11-11,16869.490234375,17160.119140625,16855.30078125,17124.109375,17124.109375,154000000,15742.599853515625,1.0877561225172,1,1
3400,2014-11-12,17253.119140625,17443.740234375,17170.0,17197.05078125,17197.05078125,193300000,15773.974527994791,1.0902167206324322,1,1
3401,2014-11-13,17192.0,17400.76953125,17099.94921875,17392.7890625,17392.7890625,159800000,15808.548681640625,1.1002141570844668,1,1
3402,2014-11-14,17520.5390625,17520.5390625,17300.189453125,17490.830078125,17490.830078125,196000000,15844.685856119791,1.1038925124141485,0,1
3403,2014-11-17,17381.380859375,17409.3203125,16907.4296875,16973.80078125,16973.80078125,192800000,15870.08603515625,1.0695468659494816,1,0
3404,2014-11-18,17188.83984375,17356.759765625,17186.5,17344.060546875,17344.060546875,158100000,15901.579541015624,1.0907130642046423,1,1
3405,2014-11-19,17384.310546875,17472.5703125,17280.759765625,17288.75,17288.75,170100000,15929.95537109375,1.0852980813349857,1,1
